,id,cuisine,name,title,amount,indented,percentOfDailyNeeds
5,31089,Cajun,Cajun Black-eyed Pea & Pimiento Salad,Cholesterol,98mg,False,32.9
6,31089,Cajun,Cajun Black-eyed Pea & Pimiento Salad,Sodium,471mg,False,20.52
0,244675,Cajun,Cajun Grilled Shrimp Skewers,Calories,575k,False,28.77
1,244675,Cajun,Cajun Grilled Shrimp Skewers,Fat,31g,False,47.74
2,244675,Cajun,Cajun Grilled Shrimp Skewers,Saturated Fat,13g,True,85.32
3,244675,Cajun,Cajun Grilled Shrimp Skewers,Carbohydrates,36g,False,12.12
4,244675,Cajun,Cajun Grilled Shrimp Skewers,Sugar,11g,True,12.79
5,244675,Cajun,Cajun Grilled Shrimp Skewers,Cholesterol,144mg,False,48.2
6,244675,Cajun,Cajun Grilled Shrimp Skewers,Sodium,370mg,False,16.12
0,984797,Cajun,Crispy Cajun Shrimp Fettuccine,Calories,122k,False,6.11
1,984797,Cajun,Crispy Cajun Shrimp Fettuccine,Fat,1g,False,2.0
2,984797,Cajun,Crispy Cajun Shrimp Fettuccine,Saturated Fat,0.34g,True,2.12
3,984797,Cajun,Crispy Cajun Shrimp Fettuccine,Carbohydrates,26g,False,8.9
4,984797,Cajun,Crispy Cajun Shrimp Fettuccine,Sugar,13g,True,15.07
5,984797,Cajun,Crispy Cajun Shrimp Fettuccine,Cholesterol,0.0mg,False,0.0
6,984797,Cajun,Crispy Cajun Shrimp Fettuccine,Sodium,308mg,False,13.41
0,732172,Cajun,Creamy Cajun Pasta with Smoked Sausage,Calories,127k,False,6.36
1,732172,Cajun,Creamy Cajun Pasta with Smoked Sausage,Fat,2g,False,4.33
2,732172,Cajun,Creamy Cajun Pasta with Smoked Sausage,Saturated Fat,0.3g,True,1.87
3,732172,Cajun,Creamy Cajun Pasta with Smoked Sausage,Carbohydrates,19g,False,6.55
4,732172,Cajun,Creamy Cajun Pasta with Smoked Sausage,Sugar,0.04g,True,0.05
5,732172,Cajun,Creamy Cajun Pasta with Smoked Sausage,Cholesterol,0.0mg,False,0.0
6,732172,Cajun,Creamy Cajun Pasta with Smoked Sausage,Sodium,588mg,False,25.58
0,308899,Cajun,Spicy Crab Boil BBQ Chicken with Cajun Barbeque Sauce,Calories,487k,False,24.37
1,308899,Cajun,Spicy Crab Boil BBQ Chicken with Cajun Barbeque Sauce,Fat,15g,False,23.07
2,308899,Cajun,Spicy Crab Boil BBQ Chicken with Cajun Barbeque Sauce,Saturated Fat,3g,True,22.95
3,308899,Cajun,Spicy Crab Boil BBQ Chicken with Cajun Barbeque Sauce,Carbohydrates,71g,False,23.79
4,308899,Cajun,Spicy Crab Boil BBQ Chicken with Cajun Barbeque Sauce,Sugar,8g,True,9.53
5,308899,Cajun,Spicy Crab Boil BBQ Chicken with Cajun Barbeque Sauce,Cholesterol,47mg,False,15.73
6,308899,Cajun,Spicy Crab Boil BBQ Chicken with Cajun Barbeque Sauce,Sodium,1473mg,False,64.05
0,381433,Cajun,Cajun Shrimp Linguine,Calories,187k,False,9.35
1,381433,Cajun,Cajun Shrimp Linguine,Fat,9g,False,13.97
2,381433,Cajun,Cajun Shrimp Linguine,Saturated Fat,1g,True,10.39
3,381433,Cajun,Cajun Shrimp Linguine,Carbohydrates,3g,False,1.3
4,381433,Cajun,Cajun Shrimp Linguine,Sugar,0.32g,True,0.35
5,381433,Cajun,Cajun Shrimp Linguine,Cholesterol,56mg,False,18.9
6,381433,Cajun,Cajun Shrimp Linguine,Sodium,351mg,False,15.28
0,375714,Cajun,Hearty Jambalaya,Calories,764k,False,38.2
1,375714,Cajun,Hearty Jambalaya,Fat,23g,False,35.88
2,375714,Cajun,Hearty Jambalaya,Saturated Fat,10g,True,67.92
3,375714,Cajun,Hearty Jambalaya,Carbohydrates,61g,False,20.54
4,375714,Cajun,Hearty Jambalaya,Sugar,6g,True,7.27
5,375714,Cajun,Hearty Jambalaya,Cholesterol,192mg,False,64.0
6,375714,Cajun,Hearty Jambalaya,Sodium,374mg,False,16.26
0,34870,Cajun,Cajun Chicken And Andouille Soup,Calories,125k,False,6.29
1,34870,Cajun,Cajun Chicken And Andouille Soup,Fat,7g,False,11.3
2,34870,Cajun,Cajun Chicken And Andouille Soup,Saturated Fat,1g,True,6.65
3,34870,Cajun,Cajun Chicken And Andouille Soup,Carbohydrates,14g,False,4.77
4,34870,Cajun,Cajun Chicken And Andouille Soup,Sugar,6g,True,6.81
5,34870,Cajun,Cajun Chicken And Andouille Soup,Cholesterol,0.0mg,False,0.0
6,34870,Cajun,Cajun Chicken And Andouille Soup,Sodium,227mg,False,9.91
0,512805,Cajun,"Cajun Catfish, My Way",Calories,600k,False,30.04
1,512805,Cajun,"Cajun Catfish, My Way",Fat,17g,False,26.28
2,512805,Cajun,"Cajun Catfish, My Way",Saturated Fat,9g,True,59.56
3,512805,Cajun,"Cajun Catfish, My Way",Carbohydrates,73g,False,24.4
4,512805,Cajun,"Cajun Catfish, My Way",Sugar,4g,True,5.07
5,512805,Cajun,"Cajun Catfish, My Way",Cholesterol,167mg,False,55.78
6,512805,Cajun,"Cajun Catfish, My Way",Sodium,1005mg,False,43.73
0,586374,Cajun,Roasted Eggplant Muffuletta,Calories,356k,False,17.85
1,586374,Cajun,Roasted Eggplant Muffuletta,Fat,10g,False,15.56
2,586374,Cajun,Roasted Eggplant Muffuletta,Saturated Fat,3g,True,19.01
3,586374,Cajun,Roasted Eggplant Muffuletta,Carbohydrates,45g,False,15.01
4,586374,Cajun,Roasted Eggplant Muffuletta,Sugar,9g,True,10.82
5,586374,Cajun,Roasted Eggplant Muffuletta,Cholesterol,72mg,False,24.03
6,586374,Cajun,Roasted Eggplant Muffuletta,Sodium,633mg,False,27.55
0,221037,Cajun,Cajun meatballs,Calories,266k,False,13.3
1,221037,Cajun,Cajun meatballs,Fat,8g,False,12.73
2,221037,Cajun,Cajun meatballs,Saturated Fat,1g,True,7.09
3,221037,Cajun,Cajun meatballs,Carbohydrates,21g,False,7.27
4,221037,Cajun,Cajun meatballs,Sugar,4g,True,4.44
5,221037,Cajun,Cajun meatballs,Cholesterol,49mg,False,16.62
6,221037,Cajun,Cajun meatballs,Sodium,1269mg,False,55.2
0,181871,Cajun,Vegetable Jambalaya,Calories,675k,False,33.78
1,181871,Cajun,Vegetable Jambalaya,Fat,31g,False,48.49
2,181871,Cajun,Vegetable Jambalaya,Saturated Fat,11g,True,72.01
3,181871,Cajun,Vegetable Jambalaya,Carbohydrates,72g,False,24.16
4,181871,Cajun,Vegetable Jambalaya,Sugar,7g,True,7.89
5,181871,Cajun,Vegetable Jambalaya,Cholesterol,66mg,False,22.2
6,181871,Cajun,Vegetable Jambalaya,Sodium,959mg,False,41.73
0,203104,Cajun,Sunday Supper: Jambalaya,Calories,431k,False,21.55
1,203104,Cajun,Sunday Supper: Jambalaya,Fat,13g,False,20.24
2,203104,Cajun,Sunday Supper: Jambalaya,Saturated Fat,3g,True,21.65
3,203104,Cajun,Sunday Supper: Jambalaya,Carbohydrates,37g,False,12.38
4,203104,Cajun,Sunday Supper: Jambalaya,Sugar,5g,True,5.84
5,203104,Cajun,Sunday Supper: Jambalaya,Cholesterol,194mg,False,64.83
6,203104,Cajun,Sunday Supper: Jambalaya,Sodium,865mg,False,37.65
0,244885,Cajun,Cajun Cabbage Au Gratin Casserole,Calories,295k,False,14.77
1,244885,Cajun,Cajun Cabbage Au Gratin Casserole,Fat,3g,False,5.38
2,244885,Cajun,Cajun Cabbage Au Gratin Casserole,Saturated Fat,0.77g,True,4.8
3,244885,Cajun,Cajun Cabbage Au Gratin Casserole,Carbohydrates,70g,False,23.57
4,244885,Cajun,Cajun Cabbage Au Gratin Casserole,Sugar,45g,True,50.57
5,244885,Cajun,Cajun Cabbage Au Gratin Casserole,Cholesterol,0.0mg,False,0.0
6,244885,Cajun,Cajun Cabbage Au Gratin Casserole,Sodium,75mg,False,3.26
7,244885,Cajun,Cajun Cabbage Au Gratin Casserole,Alcohol,0.34g,False,1.91
8,244885,Cajun,Cajun Cabbage Au Gratin Casserole,Caffeine,17mg,False,5.75
0,410435,Cajun,Cajun Shrimp and Rice,Calories,320k,False,16.0
1,410435,Cajun,Cajun Shrimp and Rice,Fat,11g,False,18.12
2,410435,Cajun,Cajun Shrimp and Rice,Saturated Fat,2g,True,12.55
3,410435,Cajun,Cajun Shrimp and Rice,Carbohydrates,27g,False,9.25
4,410435,Cajun,Cajun Shrimp and Rice,Sugar,9g,True,10.19
5,410435,Cajun,Cajun Shrimp and Rice,Cholesterol,139mg,False,46.46
6,410435,Cajun,Cajun Shrimp and Rice,Sodium,632mg,False,27.5
0,961024,Cajun,Cajun Shrimp and Corn Chowder,Calories,308k,False,15.44
1,961024,Cajun,Cajun Shrimp and Corn Chowder,Fat,4g,False,7.45
2,961024,Cajun,Cajun Shrimp and Corn Chowder,Saturated Fat,0.83g,True,5.16
3,961024,Cajun,Cajun Shrimp and Corn Chowder,Carbohydrates,51g,False,17.12
4,961024,Cajun,Cajun Shrimp and Corn Chowder,Sugar,9g,True,10.96
5,961024,Cajun,Cajun Shrimp and Corn Chowder,Cholesterol,0.0mg,False,0.0
6,961024,Cajun,Cajun Shrimp and Corn Chowder,Sodium,392mg,False,17.06
0,369486,Cajun,Sloppy Roast Beef Po' Boy,Calories,227k,False,11.38
1,369486,Cajun,Sloppy Roast Beef Po' Boy,Fat,6g,False,9.89
2,369486,Cajun,Sloppy Roast Beef Po' Boy,Saturated Fat,2g,True,12.85
3,369486,Cajun,Sloppy Roast Beef Po' Boy,Carbohydrates,14g,False,4.83
4,369486,Cajun,Sloppy Roast Beef Po' Boy,Sugar,8g,True,8.89
5,369486,Cajun,Sloppy Roast Beef Po' Boy,Cholesterol,71mg,False,23.81
6,369486,Cajun,Sloppy Roast Beef Po' Boy,Sodium,270mg,False,11.75
0,1411521,Cajun,Snickerdoodle Tahini Date Smoothie,Calories,549k,False,27.5
1,1411521,Cajun,Snickerdoodle Tahini Date Smoothie,Fat,15g,False,23.52
2,1411521,Cajun,Snickerdoodle Tahini Date Smoothie,Saturated Fat,1g,True,9.73
3,1411521,Cajun,Snickerdoodle Tahini Date Smoothie,Carbohydrates,95g,False,31.89
4,1411521,Cajun,Snickerdoodle Tahini Date Smoothie,Sugar,9g,True,10.35
5,1411521,Cajun,Snickerdoodle Tahini Date Smoothie,Cholesterol,0.0mg,False,0.0
6,1411521,Cajun,Snickerdoodle Tahini Date Smoothie,Sodium,218mg,False,9.5
0,2723,Cajun,Seafood “who Needs Rice” Jambalaya,Calories,584k,False,29.23
1,2723,Cajun,Seafood “who Needs Rice” Jambalaya,Fat,36g,False,56.3
2,2723,Cajun,Seafood “who Needs Rice” Jambalaya,Saturated Fat,8g,True,54.14
3,2723,Cajun,Seafood “who Needs Rice” Jambalaya,Carbohydrates,16g,False,5.62
4,2723,Cajun,Seafood “who Needs Rice” Jambalaya,Sugar,4g,True,4.8
5,2723,Cajun,Seafood “who Needs Rice” Jambalaya,Cholesterol,225mg,False,75.09
6,2723,Cajun,Seafood “who Needs Rice” Jambalaya,Sodium,1975mg,False,85.9
0,435897,Cajun,Cajun Summer Vegetables,Calories,665k,False,33.27
1,435897,Cajun,Cajun Summer Vegetables,Fat,31g,False,48.49
2,435897,Cajun,Cajun Summer Vegetables,Saturated Fat,9g,True,60.17
3,435897,Cajun,Cajun Summer Vegetables,Carbohydrates,27g,False,9.14
4,435897,Cajun,Cajun Summer Vegetables,Sugar,10g,True,11.92
5,435897,Cajun,Cajun Summer Vegetables,Cholesterol,344mg,False,114.73
6,435897,Cajun,Cajun Summer Vegetables,Sodium,1017mg,False,44.22
0,770135,Cajun,Seafood Pasta Jambalaya,Calories,678k,False,33.94
1,770135,Cajun,Seafood Pasta Jambalaya,Fat,25g,False,38.96
2,770135,Cajun,Seafood Pasta Jambalaya,Saturated Fat,5g,True,37.13
3,770135,Cajun,Seafood Pasta Jambalaya,Carbohydrates,84g,False,28.05
4,770135,Cajun,Seafood Pasta Jambalaya,Sugar,16g,True,17.85
5,770135,Cajun,Seafood Pasta Jambalaya,Cholesterol,97mg,False,32.66
6,770135,Cajun,Seafood Pasta Jambalaya,Sodium,1273mg,False,55.38
0,1084417,Cajun,Chicken Sausage and Peppers with Sweet Potato Dirty Rice,Calories,294k,False,14.74
1,1084417,Cajun,Chicken Sausage and Peppers with Sweet Potato Dirty Rice,Fat,5g,False,8.06
2,1084417,Cajun,Chicken Sausage and Peppers with Sweet Potato Dirty Rice,Saturated Fat,0.87g,True,5.41
3,1084417,Cajun,Chicken Sausage and Peppers with Sweet Potato Dirty Rice,Carbohydrates,48g,False,16.02
4,1084417,Cajun,Chicken Sausage and Peppers with Sweet Potato Dirty Rice,Sugar,9g,True,10.51
5,1084417,Cajun,Chicken Sausage and Peppers with Sweet Potato Dirty Rice,Cholesterol,24mg,False,8.06
6,1084417,Cajun,Chicken Sausage and Peppers with Sweet Potato Dirty Rice,Sodium,241mg,False,10.51
0,244175,Cajun,Chicken Maque Choux,Calories,416k,False,20.83
1,244175,Cajun,Chicken Maque Choux,Fat,17g,False,26.89
2,244175,Cajun,Chicken Maque Choux,Saturated Fat,6g,True,39.03
3,244175,Cajun,Chicken Maque Choux,Carbohydrates,46g,False,15.37
4,244175,Cajun,Chicken Maque Choux,Sugar,2g,True,2.94
5,244175,Cajun,Chicken Maque Choux,Cholesterol,56mg,False,18.67
6,244175,Cajun,Chicken Maque Choux,Sodium,346mg,False,15.07
0,365736,Cajun,Berry 'Nana Oatmeal Parfait,Calories,270k,False,13.52
1,365736,Cajun,Berry 'Nana Oatmeal Parfait,Fat,13g,False,20.26
2,365736,Cajun,Berry 'Nana Oatmeal Parfait,Saturated Fat,1g,True,10.77
3,365736,Cajun,Berry 'Nana Oatmeal Parfait,Carbohydrates,16g,False,5.42
4,365736,Cajun,Berry 'Nana Oatmeal Parfait,Sugar,4g,True,4.73
5,365736,Cajun,Berry 'Nana Oatmeal Parfait,Cholesterol,66mg,False,22.13
6,365736,Cajun,Berry 'Nana Oatmeal Parfait,Sodium,333mg,False,14.48
0,754523,Cajun,Valerie's Very Best Gumbo,Calories,739k,False,36.97
1,754523,Cajun,Valerie's Very Best Gumbo,Fat,32g,False,49.24
2,754523,Cajun,Valerie's Very Best Gumbo,Saturated Fat,9g,True,57.06
3,754523,Cajun,Valerie's Very Best Gumbo,Carbohydrates,64g,False,21.35
4,754523,Cajun,Valerie's Very Best Gumbo,Sugar,8g,True,9.06
5,754523,Cajun,Valerie's Very Best Gumbo,Cholesterol,174mg,False,58.02
6,754523,Cajun,Valerie's Very Best Gumbo,Sodium,1148mg,False,49.93
0,560037,Cajun,Crispy Cajun Shrimp Fettuccine,Calories,380k,False,19.01
1,560037,Cajun,Crispy Cajun Shrimp Fettuccine,Fat,18g,False,27.8
2,560037,Cajun,Crispy Cajun Shrimp Fettuccine,Saturated Fat,2g,True,16.74
3,560037,Cajun,Crispy Cajun Shrimp Fettuccine,Carbohydrates,19g,False,6.44
4,560037,Cajun,Crispy Cajun Shrimp Fettuccine,Sugar,16g,True,17.83
5,560037,Cajun,Crispy Cajun Shrimp Fettuccine,Cholesterol,93mg,False,31.17
6,560037,Cajun,Crispy Cajun Shrimp Fettuccine,Sodium,370mg,False,16.12
0,88829,Cajun,Pan Seared Cajun Tilapia,Calories,651k,False,32.56
1,88829,Cajun,Pan Seared Cajun Tilapia,Fat,40g,False,62.75
2,88829,Cajun,Pan Seared Cajun Tilapia,Saturated Fat,24g,True,150.99
3,88829,Cajun,Pan Seared Cajun Tilapia,Carbohydrates,28g,False,9.62
4,88829,Cajun,Pan Seared Cajun Tilapia,Sugar,8g,True,9.22
5,88829,Cajun,Pan Seared Cajun Tilapia,Cholesterol,204mg,False,68.05
6,88829,Cajun,Pan Seared Cajun Tilapia,Sodium,669mg,False,29.11
7,88829,Cajun,Pan Seared Cajun Tilapia,Alcohol,2g,False,11.44
0,34844,Cajun,Gumbo,Calories,668k,False,33.4
1,34844,Cajun,Gumbo,Fat,65g,False,101.5
2,34844,Cajun,Gumbo,Saturated Fat,9g,True,61.8
3,34844,Cajun,Gumbo,Carbohydrates,22g,False,7.34
4,34844,Cajun,Gumbo,Sugar,4g,True,4.81
5,34844,Cajun,Gumbo,Cholesterol,23mg,False,7.7
6,34844,Cajun,Gumbo,Sodium,791mg,False,34.42
0,300004,Cajun,One Great Gumbo with Chicken and Andouille Sausage,Calories,402k,False,20.13
1,300004,Cajun,One Great Gumbo with Chicken and Andouille Sausage,Fat,6g,False,10.33
2,300004,Cajun,One Great Gumbo with Chicken and Andouille Sausage,Saturated Fat,1g,True,8.63
3,300004,Cajun,One Great Gumbo with Chicken and Andouille Sausage,Carbohydrates,35g,False,11.98
4,300004,Cajun,One Great Gumbo with Chicken and Andouille Sausage,Sugar,32g,True,36.5
5,300004,Cajun,One Great Gumbo with Chicken and Andouille Sausage,Cholesterol,145mg,False,48.38
6,300004,Cajun,One Great Gumbo with Chicken and Andouille Sausage,Sodium,724mg,False,31.49
0,241004,Cajun,"Cajun Sausage, Peppers, and Onions Over Brown Rice",Calories,495k,False,24.76
1,241004,Cajun,"Cajun Sausage, Peppers, and Onions Over Brown Rice",Fat,21g,False,32.91
2,241004,Cajun,"Cajun Sausage, Peppers, and Onions Over Brown Rice",Saturated Fat,2g,True,18.32
3,241004,Cajun,"Cajun Sausage, Peppers, and Onions Over Brown Rice",Carbohydrates,46g,False,15.41
4,241004,Cajun,"Cajun Sausage, Peppers, and Onions Over Brown Rice",Sugar,11g,True,12.71
5,241004,Cajun,"Cajun Sausage, Peppers, and Onions Over Brown Rice",Cholesterol,62mg,False,20.79
6,241004,Cajun,"Cajun Sausage, Peppers, and Onions Over Brown Rice",Sodium,814mg,False,35.42
0,138301,Cajun,Deep Fried Cajun Turkey,Calories,634k,False,31.72
1,138301,Cajun,Deep Fried Cajun Turkey,Fat,39g,False,61.29
2,138301,Cajun,Deep Fried Cajun Turkey,Saturated Fat,13g,True,81.27
3,138301,Cajun,Deep Fried Cajun Turkey,Carbohydrates,27g,False,9.32
4,138301,Cajun,Deep Fried Cajun Turkey,Sugar,11g,True,12.22
5,138301,Cajun,Deep Fried Cajun Turkey,Cholesterol,258mg,False,86.25
6,138301,Cajun,Deep Fried Cajun Turkey,Sodium,2884mg,False,125.41
0,636714,Cajun,Cajun Cuisine: Vegan Jambalaya,Calories,841k,False,42.05
1,636714,Cajun,Cajun Cuisine: Vegan Jambalaya,Fat,47g,False,73.62
2,636714,Cajun,Cajun Cuisine: Vegan Jambalaya,Saturated Fat,15g,True,98.68
3,636714,Cajun,Cajun Cuisine: Vegan Jambalaya,Carbohydrates,60g,False,20.14
4,636714,Cajun,Cajun Cuisine: Vegan Jambalaya,Sugar,7g,True,8.35
5,636714,Cajun,Cajun Cuisine: Vegan Jambalaya,Cholesterol,174mg,False,58.06
6,636714,Cajun,Cajun Cuisine: Vegan Jambalaya,Sodium,1490mg,False,64.81
0,864630,Cajun,Cajun Chicken Pasta (Zoodles),Calories,355k,False,17.75
1,864630,Cajun,Cajun Chicken Pasta (Zoodles),Fat,9g,False,14.62
2,864630,Cajun,Cajun Chicken Pasta (Zoodles),Saturated Fat,4g,True,27.65
3,864630,Cajun,Cajun Chicken Pasta (Zoodles),Carbohydrates,33g,False,11.06
4,864630,Cajun,Cajun Chicken Pasta (Zoodles),Sugar,6g,True,7.22
5,864630,Cajun,Cajun Chicken Pasta (Zoodles),Cholesterol,72mg,False,24.25
6,864630,Cajun,Cajun Chicken Pasta (Zoodles),Sodium,407mg,False,17.73
0,671214,Cajun,Cajun Sausage and Chicken Stir Fry,Calories,611k,False,30.55
1,671214,Cajun,Cajun Sausage and Chicken Stir Fry,Fat,24g,False,38.24
2,671214,Cajun,Cajun Sausage and Chicken Stir Fry,Saturated Fat,8g,True,53.44
3,671214,Cajun,Cajun Sausage and Chicken Stir Fry,Carbohydrates,54g,False,18.31
4,671214,Cajun,Cajun Sausage and Chicken Stir Fry,Sugar,9g,True,10.26
5,671214,Cajun,Cajun Sausage and Chicken Stir Fry,Cholesterol,161mg,False,54.0
6,671214,Cajun,Cajun Sausage and Chicken Stir Fry,Sodium,1663mg,False,72.31
0,574035,Cajun,30 Minute Cheesy Jambalaya,Calories,368k,False,18.41
1,574035,Cajun,30 Minute Cheesy Jambalaya,Fat,5g,False,8.69
2,574035,Cajun,30 Minute Cheesy Jambalaya,Saturated Fat,2g,True,14.63
3,574035,Cajun,30 Minute Cheesy Jambalaya,Carbohydrates,51g,False,17.18
4,574035,Cajun,30 Minute Cheesy Jambalaya,Sugar,8g,True,9.39
5,574035,Cajun,30 Minute Cheesy Jambalaya,Cholesterol,191mg,False,63.79
6,574035,Cajun,30 Minute Cheesy Jambalaya,Sodium,545mg,False,23.74
0,95541,Cajun,Cajun Chicken Stew,Calories,298k,False,14.95
1,95541,Cajun,Cajun Chicken Stew,Fat,2g,False,3.83
2,95541,Cajun,Cajun Chicken Stew,Saturated Fat,0.32g,True,2.0
3,95541,Cajun,Cajun Chicken Stew,Carbohydrates,51g,False,17.03
4,95541,Cajun,Cajun Chicken Stew,Sugar,0.45g,True,0.5
5,95541,Cajun,Cajun Chicken Stew,Cholesterol,93mg,False,31.09
6,95541,Cajun,Cajun Chicken Stew,Sodium,493mg,False,21.44
0,165645,Cajun,Easy Microwave Jammin' Jambalaya,Calories,222k,False,11.14
1,165645,Cajun,Easy Microwave Jammin' Jambalaya,Fat,5g,False,8.8
2,165645,Cajun,Easy Microwave Jammin' Jambalaya,Saturated Fat,1g,True,9.54
3,165645,Cajun,Easy Microwave Jammin' Jambalaya,Carbohydrates,15g,False,5.25
4,165645,Cajun,Easy Microwave Jammin' Jambalaya,Sugar,1g,True,1.22
5,165645,Cajun,Easy Microwave Jammin' Jambalaya,Cholesterol,83mg,False,27.95
6,165645,Cajun,Easy Microwave Jammin' Jambalaya,Sodium,368mg,False,16.03
0,244104,Cajun,Cajun Potato Salad,Calories,680k,False,34.0
1,244104,Cajun,Cajun Potato Salad,Fat,42g,False,65.2
2,244104,Cajun,Cajun Potato Salad,Saturated Fat,12g,True,78.5
3,244104,Cajun,Cajun Potato Salad,Carbohydrates,29g,False,9.8
4,244104,Cajun,Cajun Potato Salad,Sugar,12g,True,13.92
5,244104,Cajun,Cajun Potato Salad,Cholesterol,139mg,False,46.6
6,244104,Cajun,Cajun Potato Salad,Sodium,5650mg,False,245.69
0,334827,Cajun,Dirty Rice,Calories,925k,False,46.28
1,334827,Cajun,Dirty Rice,Fat,36g,False,56.52
2,334827,Cajun,Dirty Rice,Saturated Fat,10g,True,64.3
3,334827,Cajun,Dirty Rice,Carbohydrates,100g,False,33.54
4,334827,Cajun,Dirty Rice,Sugar,11g,True,13.24
5,334827,Cajun,Dirty Rice,Cholesterol,102mg,False,34.1
6,334827,Cajun,Dirty Rice,Sodium,1809mg,False,78.66
0,1011250,Cajun,Cajun Shrimp Boil Foil Packets,Calories,237k,False,11.89
1,1011250,Cajun,Cajun Shrimp Boil Foil Packets,Fat,1g,False,2.12
2,1011250,Cajun,Cajun Shrimp Boil Foil Packets,Saturated Fat,0.28g,True,1.77
3,1011250,Cajun,Cajun Shrimp Boil Foil Packets,Carbohydrates,25g,False,8.57
4,1011250,Cajun,Cajun Shrimp Boil Foil Packets,Sugar,6g,True,6.88
5,1011250,Cajun,Cajun Shrimp Boil Foil Packets,Cholesterol,195mg,False,65.33
6,1011250,Cajun,Cajun Shrimp Boil Foil Packets,Sodium,1226mg,False,53.33
0,479734,Cajun,City Girl” Brown City Jambalaya,Calories,619k,False,30.97
1,479734,Cajun,City Girl” Brown City Jambalaya,Fat,39g,False,61.42
2,479734,Cajun,City Girl” Brown City Jambalaya,Saturated Fat,5g,True,36.29
3,479734,Cajun,City Girl” Brown City Jambalaya,Carbohydrates,34g,False,11.51
4,479734,Cajun,City Girl” Brown City Jambalaya,Sugar,4g,True,4.79
5,479734,Cajun,City Girl” Brown City Jambalaya,Cholesterol,150mg,False,50.1
6,479734,Cajun,City Girl” Brown City Jambalaya,Sodium,635mg,False,27.63
0,137504,Cajun,Hg's Mega Monsterburger - Ww Points = 6,Calories,233k,False,11.68
1,137504,Cajun,Hg's Mega Monsterburger - Ww Points = 6,Fat,1g,False,1.84
2,137504,Cajun,Hg's Mega Monsterburger - Ww Points = 6,Saturated Fat,0.26g,True,1.62
3,137504,Cajun,Hg's Mega Monsterburger - Ww Points = 6,Carbohydrates,49g,False,16.38
4,137504,Cajun,Hg's Mega Monsterburger - Ww Points = 6,Sugar,8g,True,8.95
5,137504,Cajun,Hg's Mega Monsterburger - Ww Points = 6,Cholesterol,0.0mg,False,0.0
6,137504,Cajun,Hg's Mega Monsterburger - Ww Points = 6,Sodium,765mg,False,33.28
0,1202089,Cajun,Vegan Jambalaya + Weekly Menu,Calories,689k,False,34.45
1,1202089,Cajun,Vegan Jambalaya + Weekly Menu,Fat,27g,False,41.62
2,1202089,Cajun,Vegan Jambalaya + Weekly Menu,Saturated Fat,8g,True,55.31
3,1202089,Cajun,Vegan Jambalaya + Weekly Menu,Carbohydrates,53g,False,17.9
4,1202089,Cajun,Vegan Jambalaya + Weekly Menu,Sugar,8g,True,9.35
5,1202089,Cajun,Vegan Jambalaya + Weekly Menu,Cholesterol,247mg,False,82.34
6,1202089,Cajun,Vegan Jambalaya + Weekly Menu,Sodium,2303mg,False,100.17
0,472395,Cajun,Cajun Shrimp,Calories,140k,False,7.01
1,472395,Cajun,Cajun Shrimp,Fat,2g,False,4.0
2,472395,Cajun,Cajun Shrimp,Saturated Fat,0.56g,True,3.52
3,472395,Cajun,Cajun Shrimp,Carbohydrates,9g,False,3.04
4,472395,Cajun,Cajun Shrimp,Sugar,4g,True,4.99
5,472395,Cajun,Cajun Shrimp,Cholesterol,54mg,False,18.14
6,472395,Cajun,Cajun Shrimp,Sodium,434mg,False,18.89
0,174589,Cajun,Cajun Oven-Fried Chicken and Roasted Vegetables,Calories,902k,False,45.12
1,174589,Cajun,Cajun Oven-Fried Chicken and Roasted Vegetables,Fat,47g,False,73.38
2,174589,Cajun,Cajun Oven-Fried Chicken and Roasted Vegetables,Saturated Fat,10g,True,63.81
3,174589,Cajun,Cajun Oven-Fried Chicken and Roasted Vegetables,Carbohydrates,57g,False,19.04
4,174589,Cajun,Cajun Oven-Fried Chicken and Roasted Vegetables,Sugar,10g,True,11.41
5,174589,Cajun,Cajun Oven-Fried Chicken and Roasted Vegetables,Cholesterol,171mg,False,57.08
6,174589,Cajun,Cajun Oven-Fried Chicken and Roasted Vegetables,Sodium,1668mg,False,72.55
0,799125,Cajun,Cajun Fried Okra,Calories,349k,False,17.49
1,799125,Cajun,Cajun Fried Okra,Fat,8g,False,13.64
2,799125,Cajun,Cajun Fried Okra,Saturated Fat,1g,True,9.45
3,799125,Cajun,Cajun Fried Okra,Carbohydrates,41g,False,13.94
4,799125,Cajun,Cajun Fried Okra,Sugar,6g,True,7.71
5,799125,Cajun,Cajun Fried Okra,Cholesterol,81mg,False,27.31
6,799125,Cajun,Cajun Fried Okra,Sodium,744mg,False,32.38
0,380960,Cajun,Crisp Cajun Panfish,Calories,1015k,False,50.76
1,380960,Cajun,Crisp Cajun Panfish,Fat,56g,False,87.61
